Id,DrivetrainID,Level,IsStock,ManufacturerID,MassDiff,Price,FrontLimitedSlipTorqueAccel,FrontLimitedSlipTorqueDecel,FrontLimitedSlipRelVelClamp,FrontLimitedSlipAccelDefInputTorque,RearLimitedSlipTorqueAccel,RearLimitedSlipTorqueDecel,RearLimitedSlipRelVelClamp,RearLimitedSlipAccelDefInputTorque,CenterLimitedSlipTorqueAccel,CenterLimitedSlipTorqueDecel,CenterLimitedSlipRelVelClamp,CenterLimitedSlipAccelDefInputTorque,RearToqueSplit,TCProfileID,DifferentialProfileID
79006,79,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,37.5,0.5,0.0,0.0,0.0,0.0,0.8,5,5
79007,79,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,37.5,0.5,1.0,1.0,0.0,0.0,0.5,6,6
80000,80,1,1,0,0.0,0,0.075,0.075,60.0,0.4,0.625,0.1,30.0,0.4,0.175,0.075,100.0,0.4,0.5,1,2
80002,80,2,0,116,0.0,1500,0.075,0.075,60.0,0.4,0.725,0.125,30.0,0.4,0.2,0.075,100.0,0.4,0.5,2,2
80003,80,3,0,116,0.0,2250,0.1,0.05,60.0,0.4,0.325,0.25,30.0,0.4,0.15,0.05,100.0,0.4,0.5,3,3
80005,80,5,0,116,0.0,2500,0.225,0.05,60.0,0.4,1.0,0.075,30.0,0.4,0.6,0.1,100.0,0.4,0.6,4,4
80006,80,6,0,116,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,30.0,0.4,0.125,0.0,100.0,0.4,0.8,5,5
80007,80,7,0,116,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,30.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
83000,83,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.1,0.0,0.0,0.0,0.0,1.0,7,0
83001,83,1,0,199,0.0,750,0.0,0.0,0.0,0.0,0.225,0.075,15.0,0.1,0.0,0.0,0.0,0.0,1.0,1,1
83002,83,2,0,199,0.0,1500,0.0,0.0,0.0,0.0,0.3,0.125,15.0,0.1,0.0,0.0,0.0,0.0,1.0,2,2
83003,83,3,0,199,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.3,15.0,0.1,0.0,0.0,0.0,0.0,1.0,3,3
83005,83,5,0,199,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.1,15.0,0.1,0.0,0.0,0.0,0.0,0.6,4,4
83006,83,6,0,199,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.0,15.0,0.1,0.0,0.0,0.0,0.0,0.8,5,5
83007,83,7,0,199,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,15.0,0.1,1.0,1.0,0.0,0.0,0.5,6,6
86000,86,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.525,0.25,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
86003,86,3,0,142,0.0,2250,0.0,0.0,0.0,0.0,0.3,0.525,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
86005,86,5,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.7,0.2,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
86006,86,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.15,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
86007,86,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
89000,89,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.225,0.075,15.0,0.2,0.0,0.0,0.0,0.0,1.0,7,7
89002,89,2,0,220,0.0,1500,0.0,0.0,0.0,0.0,0.35,0.15,15.0,0.2,0.0,0.0,0.0,0.0,1.0,2,2
89003,89,3,0,220,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.375,15.0,0.2,0.0,0.0,0.0,0.0,1.0,3,3
89005,89,5,0,220,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,15.0,0.2,0.0,0.0,0.0,0.0,0.6,4,4
89006,89,6,0,220,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,15.0,0.2,0.0,0.0,0.0,0.0,0.8,5,5
89007,89,7,0,220,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,15.0,0.2,1.0,1.0,0.0,0.0,0.5,6,6
91000,91,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.475,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
91002,91,2,0,193,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.25,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
91003,91,3,0,193,0.0,2250,0.0,0.0,0.0,0.0,0.275,0.475,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
91005,91,5,0,193,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.175,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
91006,91,6,0,193,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.1,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
91007,91,7,0,193,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
93000,93,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.475,0.175,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
93002,93,2,0,142,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
93003,93,3,0,142,0.0,2250,0.0,0.0,0.0,0.0,0.275,0.35,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
93005,93,5,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.125,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
93006,93,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.025,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
93007,93,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
95000,95,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
95002,95,2,0,142,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.25,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
95003,95,3,0,142,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.45,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
95005,95,5,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.625,0.15,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
95006,95,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.1,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
95007,95,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
96000,96,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.075,15.0,0.2,0.0,0.0,0.0,0.0,1.0,7,7
96002,96,2,0,206,0.0,1500,0.0,0.0,0.0,0.0,0.35,0.15,15.0,0.2,0.0,0.0,0.0,0.0,1.0,2,2
96003,96,3,0,206,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.325,15.0,0.2,0.0,0.0,0.0,0.0,1.0,3,3
96005,96,5,0,206,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.125,15.0,0.2,0.0,0.0,0.0,0.0,0.6,4,4
96006,96,6,0,206,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,15.0,0.2,0.0,0.0,0.0,0.0,0.8,5,5
96007,96,7,0,206,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,15.0,0.2,1.0,1.0,0.0,0.0,0.5,6,6
97000,97,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.175,75.0,0.5,0.0,0.0,0.0,0.0,1.0,1,2
97002,97,2,0,206,0.0,1500,0.0,0.0,0.0,0.0,0.45,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
97003,97,3,0,206,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.35,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
97005,97,5,0,206,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
97006,97,6,0,206,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.025,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
97007,97,7,0,206,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
98000,98,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.35,0.15,60.0,0.4,0.0,0.0,0.0,0.0,1.0,7,2
98002,98,2,0,206,0.0,1500,0.0,0.0,0.0,0.0,0.425,0.175,60.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
98003,98,3,0,206,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.325,60.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
98005,98,5,0,206,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.1,60.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
98006,98,6,0,206,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.025,60.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
98007,98,7,0,206,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,60.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
101000,101,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
101002,101,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
101003,101,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.4,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
101005,101,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.625,0.15,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
101006,101,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.05,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
101007,101,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
106000,106,0,1,0,0.0,0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
106001,106,1,0,294,0.0,750,0.05,0.025,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
106002,106,2,0,294,0.0,1500,0.075,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
106003,106,3,0,294,0.0,2250,0.125,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
106005,106,5,0,294,0.0,2500,0.25,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,4
106007,106,7,0,294,0.0,2500,1.0,1.0,10.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,6,6
107000,107,1,1,0,0.0,0,0.075,0.025,40.0,0.4,0.5,0.075,22.0,0.4,0.225,0.15,100.0,0.4,0.5,1,1
107002,107,2,0,294,0.0,1500,0.075,0.075,40.0,0.4,0.675,0.1,22.0,0.4,0.2,0.075,100.0,0.4,0.5,2,2
107003,107,3,0,294,0.0,2250,0.1,0.05,40.0,0.4,0.3,0.2,22.0,0.4,0.15,0.05,100.0,0.4,0.5,3,3
107005,107,5,0,294,0.0,2500,0.225,0.05,40.0,0.4,0.95,0.075,22.0,0.4,0.6,0.125,100.0,0.4,0.6,4,4
107006,107,6,0,294,0.0,2500,0.1,0.0,40.0,0.4,1.0,0.0,22.0,0.4,0.125,0.025,100.0,0.4,0.8,5,5
107007,107,7,0,294,0.0,2500,1.0,1.0,40.0,0.4,1.0,1.0,22.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
110000,110,1,1,0,0.0,0,0.075,0.075,60.0,0.4,0.625,0.1,30.0,0.4,0.175,0.075,100.0,0.4,0.55,1,2
110002,110,2,0,116,0.0,1500,0.1,0.075,60.0,0.4,0.75,0.125,30.0,0.4,0.2,0.075,100.0,0.4,0.55,2,2
110003,110,3,0,116,0.0,2250,0.125,0.05,60.0,0.4,0.325,0.25,30.0,0.4,0.15,0.05,100.0,0.4,0.55,3,3
110005,110,5,0,116,0.0,2500,0.25,0.05,60.0,0.4,1.0,0.075,30.0,0.4,0.6,0.125,100.0,0.4,0.6,4,4
110006,110,6,0,116,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,30.0,0.4,0.125,0.0,100.0,0.4,0.8,5,5
110007,110,7,0,116,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,30.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
111000,111,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.425,0.175,75.0,0.5,0.0,0.0,0.0,0.0,1.0,1,2
111002,111,2,0,142,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
111003,111,3,0,142,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.35,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
111005,111,5,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.125,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
111006,111,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.025,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
111007,111,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
116000,116,2,1,0,0.0,0,0.175,0.025,60.0,0.4,0.55,0.05,37.5,0.4,0.425,0.075,100.0,0.4,0.65,4,4
116003,116,3,0,297,0.0,2250,0.125,0.05,60.0,0.4,0.25,0.275,37.5,0.4,0.175,0.05,100.0,0.4,0.65,3,3
116005,116,5,0,297,0.0,2500,0.275,0.05,60.0,0.4,0.825,0.1,37.5,0.4,0.625,0.1,100.0,0.4,0.6,4,4
116006,116,6,0,297,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,37.5,0.4,0.125,0.0,100.0,0.4,0.8,5,5
116007,116,7,0,297,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,37.5,0.4,1.0,1.0,100.0,0.4,0.5,6,6
117000,117,1,1,0,0.0,0,0.175,0.025,60.0,0.4,0.55,0.05,37.5,0.4,0.425,0.075,100.0,0.4,0.65,4,4
117002,117,2,0,297,0.0,1500,0.1,0.075,60.0,0.4,0.575,0.15,37.5,0.4,0.2,0.075,100.0,0.4,0.65,2,2
117003,117,3,0,297,0.0,2250,0.125,0.05,60.0,0.4,0.25,0.275,37.5,0.4,0.15,0.05,100.0,0.4,0.65,3,3
117005,117,5,0,297,0.0,2500,0.275,0.05,60.0,0.4,0.825,0.1,37.5,0.4,0.625,0.1,100.0,0.4,0.6,4,4
117006,117,6,0,297,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,37.5,0.4,0.125,0.0,100.0,0.4,0.8,5,5
117007,117,7,0,297,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,37.5,0.4,1.0,1.0,100.0,0.4,0.5,6,6
118000,118,1,1,0,0.0,0,0.175,0.025,60.0,0.4,0.55,0.05,37.5,0.4,0.425,0.075,100.0,0.4,0.65,4,4
118002,118,2,0,297,0.0,1500,0.1,0.075,60.0,0.4,0.575,0.15,37.5,0.4,0.2,0.075,100.0,0.4,0.65,2,2
118003,118,3,0,297,0.0,2250,0.125,0.05,60.0,0.4,0.25,0.275,37.5,0.4,0.175,0.05,100.0,0.4,0.65,3,3
118005,118,5,0,297,0.0,2500,0.275,0.05,60.0,0.4,0.825,0.1,37.5,0.4,0.625,0.1,100.0,0.4,0.6,4,4
118006,118,6,0,297,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,37.5,0.4,0.125,0.0,100.0,0.4,0.8,5,5
118007,118,7,0,297,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,37.5,0.4,1.0,1.0,100.0,0.4,0.5,6,6
121000,121,1,1,0,0.0,0,0.075,0.025,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
121002,121,2,0,99,0.0,1500,0.1,0.075,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
121003,121,3,0,99,0.0,2250,0.125,0.05,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
121005,121,5,0,99,0.0,2500,0.25,0.05,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,4
121007,121,7,0,99,0.0,2500,1.0,1.0,50.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,6,6
127000,127,1,1,0,0.0,0,0.15,0.025,60.0,0.4,0.575,0.05,37.5,0.4,0.4,0.075,100.0,0.4,0.5,4,4
127002,127,2,0,116,0.0,1500,0.1,0.075,60.0,0.4,0.6,0.15,37.5,0.4,0.2,0.075,100.0,0.4,0.5,2,2
127003,127,3,0,116,0.0,2250,0.125,0.05,60.0,0.4,0.275,0.275,37.5,0.4,0.15,0.05,100.0,0.4,0.5,3,3
127005,127,5,0,116,0.0,2500,0.225,0.05,60.0,0.4,0.85,0.1,37.5,0.4,0.6,0.1,100.0,0.4,0.6,4,4
127006,127,6,0,116,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,37.5,0.4,0.125,0.0,100.0,0.4,0.8,5,5
127007,127,7,0,116,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,37.5,0.4,1.0,1.0,100.0,0.4,0.5,6,6
128000,128,1,1,0,0.0,0,0.175,0.025,60.0,0.4,0.575,0.05,37.5,0.4,0.425,0.075,100.0,0.4,0.5,4,4
128002,128,2,0,116,0.0,1500,0.1,0.075,60.0,0.4,0.625,0.15,37.5,0.4,0.2,0.075,100.0,0.4,0.5,2,2
128003,128,3,0,116,0.0,2250,0.125,0.05,60.0,0.4,0.3,0.275,37.5,0.4,0.175,0.05,100.0,0.4,0.5,3,3
128005,128,5,0,116,0.0,2500,0.25,0.05,60.0,0.4,0.875,0.1,37.5,0.4,0.625,0.1,100.0,0.4,0.6,4,4
128006,128,6,0,116,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,37.5,0.4,0.125,0.0,100.0,0.4,0.8,5,5
128007,128,7,0,116,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,37.5,0.4,1.0,1.0,100.0,0.4,0.5,6,6
131000,131,1,1,0,0.0,0,0.175,0.025,60.0,0.4,0.575,0.05,37.5,0.4,0.425,0.075,100.0,0.4,0.5,4,4
131002,131,2,0,116,0.0,1500,0.1,0.075,60.0,0.4,0.625,0.15,37.5,0.4,0.2,0.075,100.0,0.4,0.5,2,2
131003,131,3,0,116,0.0,2250,0.125,0.05,60.0,0.4,0.3,0.275,37.5,0.4,0.175,0.05,100.0,0.4,0.5,3,3
131005,131,5,0,116,0.0,2500,0.25,0.05,60.0,0.4,0.875,0.1,37.5,0.4,0.625,0.1,100.0,0.4,0.6,4,4
131006,131,6,0,116,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,37.5,0.4,0.125,0.0,100.0,0.4,0.8,5,5
131007,131,7,0,116,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,37.5,0.4,1.0,1.0,100.0,0.4,0.5,6,6
135000,135,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.35,0.125,50.0,0.5,0.0,0.0,0.0,0.0,1.0,1,1
135002,135,2,0,118,0.0,1500,0.0,0.0,0.0,0.0,0.45,0.2,50.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
135003,135,3,0,118,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.35,50.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
135005,135,5,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,50.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
135006,135,6,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.025,50.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
135007,135,7,0,118,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,50.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
136000,136,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.175,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
136002,136,2,0,118,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
136003,136,3,0,118,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.375,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
136005,136,5,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.625,0.125,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
136006,136,6,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
136007,136,7,0,118,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
150000,150,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.425,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
150002,150,2,0,81,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
150003,150,3,0,81,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.4,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
150005,150,5,0,81,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.15,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
150006,150,6,0,81,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.075,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
150007,150,7,0,81,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
158000,158,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.375,0.15,50.0,0.5,0.0,0.0,0.0,0.0,1.0,7,1
158002,158,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.475,0.2,50.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
158003,158,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.4,50.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
158005,158,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.15,50.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
158006,158,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,50.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
158007,158,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,50.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
164000,164,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.175,75.0,0.5,0.0,0.0,0.0,0.0,1.0,1,2
164002,164,2,0,180,0.0,1500,0.0,0.0,0.0,0.0,0.45,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
164003,164,3,0,180,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.375,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
164005,164,5,0,180,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
164006,164,6,0,180,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
164007,164,7,0,180,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
165000,165,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.425,0.175,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
165002,165,2,0,180,0.0,1500,0.0,0.0,0.0,0.0,0.475,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
165003,165,3,0,180,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.375,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
165005,165,5,0,180,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
165006,165,6,0,180,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
165007,165,7,0,180,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
170000,170,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.325,0.1,40.0,0.4,0.0,0.0,0.0,0.0,1.0,7,1
170002,170,2,0,18,0.0,1500,0.0,0.0,0.0,0.0,0.425,0.175,40.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
170003,170,3,0,18,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.325,40.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
170005,170,5,0,18,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.1,40.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
170006,170,6,0,18,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.025,40.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
170007,170,7,0,18,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,40.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
172000,172,1,1,0,0.0,0,0.075,0.075,60.0,0.4,0.625,0.1,30.0,0.4,0.175,0.075,100.0,0.4,0.6,1,2
172002,172,2,0,121,0.0,1500,0.1,0.1,60.0,0.4,0.75,0.125,30.0,0.4,0.2,0.1,100.0,0.4,0.6,2,2
172003,172,3,0,121,0.0,2250,0.125,0.1,60.0,0.4,0.35,0.25,30.0,0.4,0.175,0.075,100.0,0.4,0.6,3,3
172005,172,5,0,121,0.0,2500,0.25,0.075,60.0,0.4,1.0,0.075,30.0,0.4,0.625,0.15,100.0,0.4,0.6,4,4
172006,172,6,0,121,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,30.0,0.4,0.125,0.05,100.0,0.4,0.8,5,5
172007,172,7,0,121,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,30.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
173000,173,1,1,0,0.0,0,0.075,0.075,60.0,0.4,0.65,0.1,30.0,0.4,0.175,0.075,100.0,0.4,0.5,1,2
173002,173,2,0,121,0.0,1500,0.1,0.075,60.0,0.4,0.75,0.125,30.0,0.4,0.2,0.1,100.0,0.4,0.5,2,2
173003,173,3,0,121,0.0,2250,0.125,0.05,60.0,0.4,0.35,0.25,30.0,0.4,0.15,0.075,100.0,0.4,0.5,3,3
173005,173,5,0,121,0.0,2500,0.225,0.05,60.0,0.4,1.0,0.075,30.0,0.4,0.6,0.125,100.0,0.4,0.6,4,4
173006,173,6,0,121,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,30.0,0.4,0.125,0.025,100.0,0.4,0.8,5,5
