Id,DrivetrainID,Level,IsStock,ManufacturerID,MassDiff,Price,MomentInertia,GearShiftTime,FinalDriveRatio,NumGears,GearRatio0,GearRatio1,GearRatio2,GearRatio3,GearRatio4,GearRatio5,GearRatio6,GearRatio7,GearRatio8,CVTShiftTime,GearRatio9,GearRatio10
62000,62,0,1,0,0.0,0,0.0113,0.16,3.65,6,-3.6,3.3,1.64,1.31,1.03,0.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62001,62,1,0,0,0.0,800,0.0102,0.16,3.04,6,-3.6,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62002,62,2,0,0,0.0,1600,0.009,0.16,3.04,6,-3.6,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62003,62,3,0,0,0.0,2400,0.0079,0.02,3.22,7,-3.6,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
62004,62,7,0,0,4.0,3000,0.0079,0.02,3.2157,8,-3.6,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
62005,62,8,0,0,6.0,3000,0.0079,0.02,2.8584,9,-3.6,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
62006,62,9,0,0,8.0,3000,0.0079,0.02,3.341,10,-3.6,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
62007,62,10,0,0,10.0,3000,0.0079,0.02,3.573,11,-3.6,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
65000,65,0,1,0,0.0,0,0.0122,0.22,3.55,5,-2.27,2.2,1.64,1.27,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65001,65,1,0,0,0.0,800,0.011,0.22,3.3,6,-2.27,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65002,65,2,0,0,0.0,1600,0.0097,0.16,3.3,6,-2.27,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65003,65,3,0,0,0.0,2400,0.0085,0.02,3.38,7,-2.27,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
65004,65,7,0,0,6.0,3000,0.0085,0.02,3.3781,8,-2.27,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
65005,65,8,0,0,8.0,3000,0.0085,0.02,3.0028,9,-2.27,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
65006,65,9,0,0,10.0,3000,0.0085,0.02,3.5097,10,-2.27,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
65007,65,10,0,0,12.0,3000,0.0085,0.02,3.7535,11,-2.27,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
67000,67,0,1,0,0.0,0,0.0111,0.16,3.42,7,-3.28,2.97,2.07,1.43,1.0,0.84,0.56,-1.0,-1.0,-1.0,-1.0,-1.0
67002,67,2,0,0,0.0,1600,0.0089,0.16,3.42,7,-3.28,2.97,2.07,1.43,1.0,0.84,0.56,-1.0,-1.0,-1.0,-1.0,-1.0
67003,67,3,0,0,0.0,2400,0.0077,0.02,2.39,7,-3.28,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
67004,67,7,0,0,2.0,3000,0.0077,0.02,3.1847,8,-3.28,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
67005,67,8,0,0,4.0,3000,0.0077,0.02,2.8308,9,-3.28,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
67006,67,9,0,0,6.0,3000,0.0077,0.02,3.3087,10,-3.28,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
67007,67,10,0,0,8.0,3000,0.0077,0.02,3.5385,11,-3.28,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
68000,68,0,1,0,0.0,0,0.0117,0.22,4.11,5,-2.2,2.2,1.64,1.27,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68001,68,1,0,0,0.0,800,0.0105,0.22,3.42,6,-2.2,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68002,68,2,0,0,0.0,1600,0.0094,0.16,3.42,6,-2.2,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68003,68,3,0,0,0.0,2400,0.0082,0.02,3.57,7,-2.2,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
68004,68,7,0,0,6.0,3000,0.0082,0.02,3.5748,8,-2.2,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
68005,68,8,0,0,8.0,3000,0.0082,0.02,3.1776,9,-2.2,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
68006,68,9,0,0,10.0,3000,0.0082,0.02,3.7141,10,-2.2,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
68007,68,10,0,0,12.0,3000,0.0082,0.02,3.972,11,-2.2,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
69000,69,0,1,0,0.0,0,0.0101,0.16,4.091,6,-1.96,2.232,1.625,1.088,0.858,0.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
69002,69,2,0,0,0.0,1600,0.0081,0.16,4.09,6,-1.96,2.232,1.625,1.088,0.858,0.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
69003,69,3,0,0,0.0,2400,0.0071,0.02,3.62,7,-1.96,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
69004,69,7,0,0,4.0,3000,0.0071,0.02,3.5671,8,-1.96,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
69005,69,8,0,0,6.0,3000,0.0071,0.02,3.1708,9,-1.96,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
69006,69,9,0,0,8.0,3000,0.0071,0.02,3.7061,10,-1.96,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
69007,69,10,0,0,10.0,3000,0.0071,0.02,3.9635,11,-1.96,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
73000,73,0,1,0,0.0,0,0.0112,0.16,4.266,6,-3.0,3.166,2.052,1.416,1.103,0.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73001,73,1,0,0,0.0,800,0.0101,0.16,3.57,6,-3.0,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73002,73,2,0,0,0.0,1600,0.0089,0.16,3.57,6,-3.0,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73003,73,3,0,0,0.0,2400,0.0078,0.02,3.77,7,-3.0,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
73004,73,7,0,0,4.0,3000,0.0078,0.02,3.7747,8,-3.0,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
73005,73,8,0,0,6.0,3000,0.0078,0.02,3.3553,9,-3.0,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
73006,73,9,0,0,8.0,3000,0.0078,0.02,3.9217,10,-3.0,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
73007,73,10,0,0,10.0,3000,0.0078,0.02,4.1941,11,-3.0,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
77000,77,0,1,0,0.0,0,0.0093,0.16,4.509,6,-2.125,2.313,1.524,1.125,0.889,0.697,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
77002,77,2,0,0,0.0,1600,0.0075,0.16,4.51,6,-2.125,2.313,1.524,1.125,0.889,0.697,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
77003,77,3,0,0,0.0,2400,0.0065,0.02,3.93,7,-2.125,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
77004,77,7,0,0,4.0,3000,0.0065,0.02,3.7804,8,-2.125,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
77005,77,8,0,0,6.0,3000,0.0065,0.02,3.3603,9,-2.125,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
77006,77,9,0,0,8.0,3000,0.0065,0.02,3.9276,10,-2.125,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
77007,77,10,0,0,10.0,3000,0.0065,0.02,4.2004,11,-2.125,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
78000,78,0,1,0,0.0,0,0.0102,0.16,2.53,6,-3.5,3.85,2.53,1.87,1.47,1.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78002,78,2,0,0,0.0,1600,0.0081,0.16,2.53,6,-3.5,3.85,2.53,1.87,1.47,1.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78003,78,3,0,0,0.0,2400,0.0071,0.02,3.67,7,-3.5,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
78004,78,7,0,0,4.0,3000,0.0071,0.02,3.3599,8,-3.5,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
78005,78,8,0,0,6.0,3000,0.0071,0.02,2.9866,9,-3.5,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
78006,78,9,0,0,8.0,3000,0.0071,0.02,3.4908,10,-3.5,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
78007,78,10,0,0,10.0,3000,0.0071,0.02,3.7332,11,-3.5,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
79000,79,0,1,0,0.0,0,0.0112,0.22,3.625,6,-2.667,3.075,2.117,1.524,1.125,0.857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79002,79,2,0,0,0.0,1600,0.009,0.16,3.63,6,-2.667,3.075,2.117,1.524,1.125,0.857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79003,79,3,0,0,0.0,2400,0.0078,0.02,3.88,7,-2.667,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
79004,79,7,0,0,4.0,3000,0.0078,0.02,4.1845,8,-2.667,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
79005,79,8,0,0,6.0,3000,0.0078,0.02,3.7195,9,-2.667,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
79006,79,9,0,0,8.0,3000,0.0078,0.02,4.3475,10,-2.667,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
79007,79,10,0,0,10.0,3000,0.0078,0.02,4.6494,11,-2.667,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
80000,80,0,1,0,0.0,0,0.0148,0.16,4.929,6,-3.166,3.083,1.684,1.115,0.833,0.666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
80002,80,2,0,0,0.0,1600,0.0119,0.16,4.93,6,-3.166,3.083,1.684,1.115,0.833,0.666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
80003,80,3,0,0,0.0,2400,0.0104,0.02,3.76,7,-3.166,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
80004,80,7,0,0,4.0,3000,0.0104,0.02,3.7631,8,-3.166,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
80005,80,8,0,0,6.0,3000,0.0104,0.02,3.345,9,-3.166,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
80006,80,9,0,0,8.0,3000,0.0104,0.02,3.9097,10,-3.166,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
80007,80,10,0,0,10.0,3000,0.0104,0.02,4.1812,11,-3.166,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
83000,83,0,1,0,0.0,0,0.0133,0.22,3.77,5,-3.32,2.97,2.01,1.4,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
83001,83,1,0,0,0.0,800,0.012,0.22,3.1,6,-3.32,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
83002,83,2,0,0,0.0,1600,0.0106,0.16,3.1,6,-3.32,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
83003,83,3,0,0,0.0,2400,0.0093,0.02,3.28,7,-3.32,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
83004,83,7,0,0,6.0,3000,0.0093,0.02,3.2786,8,-3.32,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
83005,83,8,0,0,8.0,3000,0.0093,0.02,2.9143,9,-3.32,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
83006,83,9,0,0,10.0,3000,0.0093,0.02,3.4064,10,-3.32,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
83007,83,10,0,0,12.0,3000,0.0093,0.02,3.6429,11,-3.32,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
86000,86,0,1,0,0.0,0,0.0093,0.08,4.1,7,-2.385,3.153,2.176,1.565,1.185,0.935,0.757,-1.0,-1.0,-1.0,-1.0,-1.0
86002,86,2,0,0,0.0,1600,0.0074,0.08,4.1,7,-2.385,3.153,2.176,1.565,1.185,0.935,0.757,-1.0,-1.0,-1.0,-1.0,-1.0
86003,86,3,0,0,0.0,2400,0.0065,0.02,3.88,7,-2.385,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
86004,86,7,0,0,2.0,3000,0.0065,0.02,3.9664,8,-2.385,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
86005,86,8,0,0,4.0,3000,0.0065,0.02,3.5257,9,-2.385,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
86006,86,9,0,0,6.0,3000,0.0065,0.02,4.1209,10,-2.385,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
86007,86,10,0,0,8.0,3000,0.0065,0.02,4.4071,11,-2.385,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
89000,89,0,1,0,0.0,0,0.0126,0.28,3.31,5,-3.25,3.38,1.86,1.28,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
89001,89,1,0,0,0.0,800,0.0113,0.28,2.9,6,-3.25,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
89002,89,2,0,0,0.0,1600,0.0101,0.16,2.9,6,-3.25,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
89003,89,3,0,0,0.0,2400,0.0088,0.02,3.06,7,-3.25,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
89004,89,7,0,0,6.0,3000,0.0088,0.02,3.0625,8,-3.25,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
89005,89,8,0,0,8.0,3000,0.0088,0.02,2.7222,9,-3.25,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
89006,89,9,0,0,10.0,3000,0.0088,0.02,3.1818,10,-3.25,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
89007,89,10,0,0,12.0,3000,0.0088,0.02,3.4027,11,-3.25,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
91000,91,0,1,0,0.0,0,0.0092,0.16,2.37,7,-3.2,3.23,2.19,1.71,1.39,1.16,0.93,-1.0,-1.0,-1.0,-1.0,-1.0
91002,91,2,0,0,0.0,1600,0.0073,0.16,2.37,7,-3.2,3.23,2.19,1.71,1.39,1.16,0.93,-1.0,-1.0,-1.0,-1.0,-1.0
91003,91,3,0,0,0.0,2400,0.0064,0.02,2.76,7,-3.2,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
91004,91,7,0,0,2.0,3000,0.0064,0.02,3.3345,8,-3.2,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
91005,91,8,0,0,4.0,3000,0.0064,0.02,2.964,9,-3.2,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
91006,91,9,0,0,6.0,3000,0.0064,0.02,3.4644,10,-3.2,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
91007,91,10,0,0,8.0,3000,0.0064,0.02,3.705,11,-3.2,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
93000,93,0,1,0,0.0,0,0.0099,0.16,3.857,6,-2.384,2.77,1.71,1.23,0.963,0.766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
93002,93,2,0,0,0.0,1600,0.0079,0.16,3.86,6,-2.384,2.77,1.71,1.23,0.963,0.766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
93003,93,3,0,0,0.0,2400,0.0069,0.02,3.69,7,-2.384,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
93004,93,7,0,0,4.0,3000,0.0069,0.02,3.9137,8,-2.384,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
93005,93,8,0,0,6.0,3000,0.0069,0.02,3.4789,9,-2.384,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
93006,93,9,0,0,8.0,3000,0.0069,0.02,4.0662,10,-2.384,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
93007,93,10,0,0,10.0,3000,0.0069,0.02,4.3486,11,-2.384,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
95000,95,0,1,0,0.0,0,0.0095,0.16,3.7,7,-2.529,2.933,2.157,1.681,1.36,1.107,0.903,-1.0,-1.0,-1.0,-1.0,-1.0
95002,95,2,0,0,0.0,1600,0.0076,0.16,3.7,7,-2.529,2.933,2.157,1.681,1.36,1.107,0.903,-1.0,-1.0,-1.0,-1.0,-1.0
95003,95,3,0,0,0.0,2400,0.0066,0.02,4.18,7,-2.529,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
95004,95,7,0,0,2.0,3000,0.0066,0.02,3.863,8,-2.529,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
95005,95,8,0,0,4.0,3000,0.0066,0.02,3.4337,9,-2.529,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
95006,95,9,0,0,6.0,3000,0.0066,0.02,4.0135,10,-2.529,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
95007,95,10,0,0,8.0,3000,0.0066,0.02,4.2922,11,-2.529,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
96000,96,0,1,0,0.0,0,0.0138,0.22,4.444,6,-2.9,2.957,1.858,1.311,1.0,0.852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96001,96,1,0,0,0.0,800,0.0124,0.22,3.64,6,-2.9,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96002,96,2,0,0,0.0,1600,0.0111,0.16,3.64,6,-2.9,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96003,96,3,0,0,0.0,2400,0.0097,0.02,3.85,7,-2.9,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
96004,96,7,0,0,4.0,3000,0.0097,0.02,3.8451,8,-2.9,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
96005,96,8,0,0,6.0,3000,0.0097,0.02,3.4178,9,-2.9,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
96006,96,9,0,0,8.0,3000,0.0097,0.02,3.9949,10,-2.9,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
96007,96,10,0,0,10.0,3000,0.0097,0.02,4.2723,11,-2.9,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
97000,97,0,1,0,0.0,0,0.0129,0.16,3.538,7,-3.446,3.794,2.324,1.624,1.271,1.0,0.794,-1.0,-1.0,-1.0,-1.0,-1.0
97002,97,2,0,0,0.0,1600,0.0103,0.16,3.54,7,-3.446,3.794,2.324,1.624,1.271,1.0,0.794,-1.0,-1.0,-1.0,-1.0,-1.0
97003,97,3,0,0,0.0,2400,0.0091,0.02,3.51,7,-3.446,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
97004,97,7,0,0,2.0,3000,0.0091,0.02,3.8676,8,-3.446,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
97005,97,8,0,0,4.0,3000,0.0091,0.02,3.4379,9,-3.446,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
97006,97,9,0,0,6.0,3000,0.0091,0.02,4.0183,10,-3.446,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
97007,97,10,0,0,8.0,3000,0.0091,0.02,4.2974,11,-3.446,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
98000,98,0,1,0,0.0,0,0.0127,0.16,3.692,6,-3.369,3.214,1.925,1.302,1.0,0.752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
98002,98,2,0,0,0.0,1600,0.0101,0.16,3.69,6,-3.369,3.214,1.925,1.302,1.0,0.752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
98003,98,3,0,0,0.0,2400,0.0089,0.02,3.47,7,-3.369,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
98004,98,7,0,0,4.0,3000,0.0089,0.02,3.6958,8,-3.369,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
98005,98,8,0,0,6.0,3000,0.0089,0.02,3.2851,9,-3.369,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
98006,98,9,0,0,8.0,3000,0.0089,0.02,3.8398,10,-3.369,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
98007,98,10,0,0,10.0,3000,0.0089,0.02,4.1064,11,-3.369,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
101000,101,0,1,0,0.0,0,0.0099,0.16,3.36,7,-3.14,2.61,1.71,1.23,0.94,0.77,0.63,-1.0,-1.0,-1.0,-1.0,-1.0
101002,101,2,0,0,0.0,1600,0.0079,0.16,3.36,7,-3.14,2.61,1.71,1.23,0.94,0.77,0.63,-1.0,-1.0,-1.0,-1.0,-1.0
101003,101,3,0,0,0.0,2400,0.0069,0.02,2.65,7,-3.14,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
101004,101,7,0,0,2.0,3000,0.0069,0.02,3.441,8,-3.14,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
101005,101,8,0,0,4.0,3000,0.0069,0.02,3.0586,9,-3.14,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
101006,101,9,0,0,6.0,3000,0.0069,0.02,3.575,10,-3.14,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
101007,101,10,0,0,8.0,3000,0.0069,0.02,3.8233,11,-3.14,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
106000,106,0,1,0,0.0,0,0.0116,0.16,3.67,6,-3.167,3.46,2.12,1.44,1.13,0.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
106001,106,1,0,0,0.0,800,0.0104,0.16,3.25,6,-3.167,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
106002,106,2,0,0,0.0,1600,0.0093,0.16,3.25,6,-3.167,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
106003,106,3,0,0,0.0,2400,0.0081,0.02,3.43,7,-3.167,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
106004,106,7,0,0,4.0,3000,0.0081,0.02,3.4347,8,-3.167,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
106005,106,8,0,0,6.0,3000,0.0081,0.02,3.0531,9,-3.167,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
106006,106,9,0,0,8.0,3000,0.0081,0.02,3.5685,10,-3.167,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
106007,106,10,0,0,10.0,3000,0.0081,0.02,3.8164,11,-3.167,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
107000,107,0,1,0,0.0,0,0.0144,0.16,4.24,7,-3.08,3.36,2.09,1.47,1.1,0.86,0.72,-1.0,-1.0,-1.0,-1.0,-1.0
107001,107,1,0,0,0.0,800,0.013,0.16,3.76,7,-3.08,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
107002,107,2,0,0,0.0,1600,0.0115,0.16,3.76,7,-3.08,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
107003,107,3,0,0,0.0,2400,0.0101,0.02,3.38,7,-3.08,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
107004,107,7,0,0,2.0,3000,0.0101,0.02,3.3801,8,-3.08,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
