Id,Ordinal,Level,IsStock,ManufacturerID,MassDiff,Price,FrontBrakeSize,FrontBrakeSizeMM,FrontBrakeRotorThicknessMM,FrontBrakeDrumDepthMM,FrontBrakeNonSpinningMass,FrontBrakeTypeID,FrontCaliperPistons,RearBrakeSize,RearBrakeSizeMM,RearBrakeRotorThicknessMM,RearBrakeDrumDepthMM,RearBrakeNonSpinningMass,RearBrakeTypeID,RearCaliperPistons,GameFrictionScaleBraking,BrakeTorqueSlider,BrakeBiasSlider,BiasHandbrake,ReleasePointABS,FrontBrakeTorqueClamp,RearBrakeTorqueClamp,DamageModDefID,RequiresGraphics,BrakesProfileID
354002,354,2,0,294,-2.0,1300,14,359.4,32.0,50.0,4.0,4,4,11,281.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
354003,354,3,0,294,-4.0,1950,15,384.8,32.0,50.0,4.0,5,6,12,306.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
357000,357,1,1,0,0.0,0,12,314.0,32.0,50.0,5.0,2,4,11,295.0,28.0,35.0,4.0,2,2,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
357002,357,2,0,116,-2.0,1300,13,339.4,32.0,50.0,4.0,4,4,12,320.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
357003,357,3,0,116,-4.0,1950,14,364.8,32.0,50.0,4.0,5,6,13,345.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
358000,358,1,1,0,0.0,0,12,306.0,32.0,50.0,5.0,2,4,12,310.0,32.0,50.0,4.0,2,4,1.03,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
358002,358,2,0,142,-2.0,1300,13,331.4,32.0,50.0,4.0,4,4,13,335.4,32.0,50.0,4.0,4,4,1.21,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
358003,358,3,0,142,-4.0,1950,14,356.8,32.0,50.0,4.0,5,6,14,360.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
363000,363,1,1,0,0.0,0,11,292.0,28.0,35.0,5.0,2,4,11,290.0,28.0,35.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,20
363002,363,2,0,297,-2.0,1300,12,317.4,28.0,35.0,4.0,4,4,12,315.4,28.0,35.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
363003,363,3,0,297,-4.0,1950,13,342.8,28.0,35.0,4.0,5,6,13,340.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
364000,364,1,1,0,0.0,0,12,322.0,32.0,50.0,5.0,2,4,12,312.0,32.0,50.0,4.0,2,2,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,23
364002,364,2,0,297,-2.0,1300,13,347.4,32.0,50.0,4.0,4,4,13,337.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
364003,364,3,0,297,-4.0,1950,14,372.8,32.0,50.0,4.0,5,6,14,362.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
365000,365,1,1,0,0.0,0,12,322.0,32.0,50.0,5.0,2,4,12,312.0,32.0,50.0,4.0,2,2,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,23
365002,365,2,0,297,-2.0,1300,13,347.4,32.0,50.0,4.0,4,4,13,337.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
365003,365,3,0,297,-4.0,1950,14,372.8,32.0,50.0,4.0,5,6,14,362.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
368000,368,1,1,0,0.0,0,11,282.0,28.0,35.0,5.0,2,2,10,260.0,28.0,35.0,4.0,2,2,1.005,0.5,0.5,1.0,0.71,250.0,250.0,7,1,12
368002,368,2,0,99,-2.0,1300,12,307.4,28.0,35.0,4.0,4,4,11,285.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
368003,368,3,0,99,-4.0,1950,13,332.8,28.0,35.0,4.0,5,6,12,310.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
374000,374,1,1,0,0.0,0,12,320.0,32.0,50.0,5.0,2,4,12,305.0,32.0,50.0,4.0,2,2,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,23
374002,374,2,0,116,-2.0,1300,13,345.4,32.0,50.0,4.0,4,4,13,330.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
374003,374,3,0,116,-4.0,1950,14,370.8,32.0,50.0,4.0,5,6,14,355.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
375000,375,1,1,0,0.0,0,12,320.0,32.0,50.0,5.0,2,4,12,305.0,32.0,50.0,4.0,2,2,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,20
375002,375,2,0,116,-2.0,1300,13,345.4,32.0,50.0,4.0,4,4,13,330.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
375003,375,3,0,116,-4.0,1950,14,370.8,32.0,50.0,4.0,5,6,14,355.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
378000,378,1,1,0,0.0,0,12,321.0,32.0,50.0,5.0,2,4,12,305.0,32.0,50.0,4.0,2,2,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,23
378002,378,2,0,116,-2.0,1300,13,346.4,32.0,50.0,4.0,4,4,13,330.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
378003,378,3,0,116,-4.0,1950,14,371.8,32.0,50.0,4.0,5,6,14,355.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
382000,382,1,1,0,0.0,0,12,315.0,32.0,50.0,5.0,2,2,12,313.0,32.0,50.0,4.0,2,2,1.01,0.5,0.5,1.0,0.71,250.0,250.0,7,1,4
382002,382,2,0,118,-2.0,1300,13,340.4,32.0,50.0,4.0,4,4,13,338.4,32.0,50.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
382003,382,3,0,118,-4.0,1950,14,365.8,32.0,50.0,4.0,5,6,14,363.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
383000,383,1,1,0,0.0,0,12,325.0,32.0,50.0,5.0,2,2,12,328.0,32.0,50.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
383002,383,2,0,118,-2.0,1300,13,350.4,32.0,50.0,4.0,4,4,13,353.4,32.0,50.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
383003,383,3,0,118,-4.0,1950,14,375.8,32.0,50.0,4.0,5,6,14,378.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
397000,397,0,1,0,0.0,0,12,330.0,32.0,50.0,5.0,4,2,12,315.0,32.0,50.0,4.0,4,2,1.115,0.5,0.5,1.0,0.71,250.0,250.0,7,1,19
397001,397,1,0,81,-2.0,650,12,330.0,32.0,50.0,5.0,4,2,12,315.0,32.0,50.0,4.0,4,2,1.14,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
397002,397,2,0,81,-4.0,1300,13,355.4,32.0,50.0,4.0,4,4,13,340.4,32.0,50.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
397003,397,3,0,81,-5.0,1950,14,380.8,32.0,50.0,4.0,5,6,14,365.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
405000,405,1,1,0,0.0,0,12,330.0,32.0,50.0,5.0,2,4,11,297.0,28.0,35.0,4.0,2,2,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,18
405002,405,2,0,167,-2.0,1300,13,355.4,32.0,50.0,4.0,4,4,12,322.4,28.0,35.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
405003,405,3,0,167,-4.0,1950,14,380.8,32.0,50.0,4.0,5,6,13,347.8,28.0,35.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
411000,411,1,1,0,0.0,0,11,298.0,28.0,35.0,5.0,4,4,11,303.0,32.0,50.0,4.0,4,2,1.15,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
411002,411,2,0,180,-2.0,1300,12,323.4,28.0,35.0,4.0,4,4,12,328.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
411003,411,3,0,180,-4.0,1950,13,348.8,28.0,35.0,4.0,5,6,13,353.8,32.0,50.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
412000,412,1,1,0,0.0,0,11,282.0,28.0,35.0,5.0,2,4,11,282.0,28.0,35.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
412002,412,2,0,180,-2.0,1300,12,307.4,28.0,35.0,4.0,4,4,12,307.4,28.0,35.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
412003,412,3,0,180,-4.0,1950,13,332.8,28.0,35.0,4.0,5,6,13,332.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
417000,417,0,1,0,0.0,0,10,267.0,28.0,35.0,5.0,2,2,9,241.0,25.0,25.0,4.0,1,0,0.945,0.5,0.5,1.0,0.71,250.0,250.0,7,1,18
417001,417,1,0,18,-2.0,650,10,267.0,28.0,35.0,5.0,2,2,9,241.0,25.0,25.0,4.0,1,0,0.97,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
417002,417,2,0,18,-4.0,1300,11,292.4,28.0,35.0,4.0,4,4,10,266.4,25.0,25.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
417003,417,3,0,18,-5.0,1950,12,317.8,28.0,35.0,4.0,5,6,11,291.8,25.0,25.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
419000,419,1,1,0,0.0,0,14,365.0,35.0,65.0,5.0,3,8,12,325.0,32.0,50.0,4.0,3,2,1.105,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
419002,419,2,0,121,-2.0,1300,15,390.4,35.0,65.0,4.0,4,8,13,350.4,32.0,50.0,4.0,4,2,1.225,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
419003,419,3,0,121,-4.0,1950,15,381.0,35.0,65.0,4.0,5,6,14,375.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
420000,420,2,1,0,0.0,0,14,365.0,35.0,65.0,4.0,3,8,13,335.0,32.0,50.0,4.0,3,2,1.13,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
420003,420,3,0,121,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,385.8,32.0,50.0,4.0,5,4,1.395,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
422000,422,1,1,0,0.0,0,11,300.0,32.0,50.0,5.0,2,2,10,259.0,28.0,35.0,4.0,2,2,1.005,0.5,0.5,1.0,0.71,250.0,250.0,7,1,12
422002,422,2,0,99,-2.0,1300,12,325.4,32.0,50.0,4.0,4,4,11,284.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
422003,422,3,0,99,-4.0,1950,13,350.8,32.0,50.0,4.0,5,6,12,309.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
423000,423,1,1,0,0.0,0,10,277.0,28.0,35.0,5.0,2,4,10,272.0,28.0,35.0,4.0,2,2,1.01,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
423002,423,2,0,149,-2.0,1300,11,302.4,28.0,35.0,4.0,4,4,11,297.4,28.0,35.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
423003,423,3,0,149,-4.0,1950,12,327.8,28.0,35.0,4.0,5,6,12,322.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
424000,424,0,1,0,0.0,0,11,295.0,28.0,35.0,5.0,2,4,11,295.0,28.0,35.0,4.0,2,2,0.995,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
424001,424,1,0,149,-2.0,650,11,295.0,28.0,35.0,5.0,2,4,11,295.0,28.0,35.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
424002,424,2,0,149,-4.0,1300,12,320.4,28.0,35.0,4.0,4,4,12,320.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
424003,424,3,0,149,-5.0,1950,13,345.8,28.0,35.0,4.0,5,6,13,345.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
425000,425,1,1,0,0.0,0,12,314.0,32.0,50.0,5.0,3,4,12,314.0,32.0,50.0,4.0,3,2,1.08,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
425002,425,2,0,149,-2.0,1300,13,339.4,32.0,50.0,4.0,4,4,13,339.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
425003,425,3,0,149,-4.0,1950,14,364.8,32.0,50.0,4.0,5,6,14,364.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
427000,427,0,1,0,0.0,0,11,300.0,32.0,50.0,5.0,2,2,11,282.0,28.0,35.0,4.0,2,2,0.985,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
427001,427,1,0,180,-2.0,650,11,300.0,32.0,50.0,5.0,2,2,11,282.0,28.0,35.0,4.0,2,2,1.01,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
427002,427,2,0,180,-4.0,1300,12,325.4,32.0,50.0,4.0,4,4,12,307.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
427003,427,3,0,180,-5.0,1950,13,350.8,32.0,50.0,4.0,5,6,13,332.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
432000,432,2,1,0,0.0,0,15,381.0,35.0,65.0,4.0,4,6,14,356.0,35.0,65.0,4.0,4,4,1.215,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
432003,432,3,0,69,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.395,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
433000,433,1,1,0,0.0,0,12,322.0,32.0,50.0,5.0,3,4,11,298.0,28.0,35.0,4.0,3,2,1.075,0.5,0.5,1.0,0.71,250.0,250.0,7,1,7
433002,433,2,0,260,-2.0,1300,13,347.4,32.0,50.0,4.0,4,4,12,323.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
433003,433,3,0,260,-4.0,1950,14,372.8,32.0,50.0,4.0,5,6,13,348.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
439000,439,0,1,0,0.0,0,11,280.0,28.0,35.0,5.0,2,2,10,258.0,28.0,35.0,4.0,2,2,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
439001,439,1,0,206,-2.0,650,11,280.0,28.0,35.0,5.0,2,2,10,258.0,28.0,35.0,4.0,2,2,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
439002,439,2,0,206,-4.0,1300,12,305.4,28.0,35.0,4.0,4,4,11,283.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
439003,439,3,0,206,-5.0,1950,13,330.8,28.0,35.0,4.0,5,6,12,308.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
440000,440,0,1,0,0.0,0,11,280.0,28.0,35.0,5.0,2,4,10,258.0,28.0,35.0,4.0,2,2,0.99,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
440001,440,1,0,206,-2.0,650,11,280.0,28.0,35.0,5.0,2,4,10,258.0,28.0,35.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
440002,440,2,0,206,-4.0,1300,12,305.4,28.0,35.0,4.0,4,4,11,283.4,28.0,35.0,4.0,4,2,1.185,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
440003,440,3,0,206,-5.0,1950,13,330.8,28.0,35.0,4.0,5,6,12,308.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
441000,441,0,1,0,0.0,0,11,280.0,28.0,35.0,5.0,2,4,10,258.0,28.0,35.0,4.0,2,4,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
441001,441,1,0,206,-2.0,650,11,280.0,28.0,35.0,5.0,2,4,10,258.0,28.0,35.0,4.0,2,4,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
441002,441,2,0,206,-4.0,1300,12,305.4,28.0,35.0,4.0,4,4,11,283.4,28.0,35.0,4.0,4,4,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
441003,441,3,0,206,-5.0,1950,13,330.8,28.0,35.0,4.0,5,6,12,308.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
444000,444,2,1,0,0.0,0,12,324.0,32.0,50.0,4.0,2,4,11,300.0,32.0,50.0,4.0,2,2,1.05,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
444003,444,3,0,206,-2.0,1950,14,374.8,32.0,50.0,4.0,5,6,13,350.8,32.0,50.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
445000,445,1,1,0,0.0,0,11,300.0,32.0,50.0,5.0,2,4,11,280.0,28.0,35.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
445002,445,2,0,206,-2.0,1300,12,325.4,32.0,50.0,4.0,4,4,12,305.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
445003,445,3,0,206,-4.0,1950,13,350.8,32.0,50.0,4.0,5,6,13,330.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
455000,455,0,1,0,0.0,0,9,234.0,25.0,25.0,5.0,2,2,9,231.0,25.0,25.0,4.0,2,2,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
455001,455,1,0,255,-2.0,650,9,234.0,25.0,25.0,5.0,2,2,9,231.0,25.0,25.0,4.0,2,2,0.99,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
455002,455,2,0,255,-4.0,1300,10,259.4,25.0,25.0,4.0,4,4,10,256.4,25.0,25.0,4.0,4,2,1.16,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
455003,455,3,0,255,-5.0,1950,11,284.8,25.0,25.0,4.0,5,6,11,281.8,25.0,25.0,4.0,5,4,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
460000,460,0,1,0,0.0,0,11,302.0,32.0,50.0,5.0,2,2,11,291.0,28.0,35.0,4.0,2,2,0.985,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
460001,460,1,0,255,-2.0,650,11,302.0,32.0,50.0,5.0,2,2,11,291.0,28.0,35.0,4.0,2,2,1.01,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
460002,460,2,0,255,-4.0,1300,12,327.4,32.0,50.0,4.0,4,4,12,316.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
460003,460,3,0,255,-5.0,1950,13,352.8,32.0,50.0,4.0,5,6,13,341.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
461000,461,1,1,0,0.0,0,12,323.0,32.0,50.0,5.0,2,4,12,324.0,32.0,50.0,4.0,2,2,1.03,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
461002,461,2,0,255,-2.0,1300,13,348.4,32.0,50.0,4.0,4,4,13,349.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
461003,461,3,0,255,-4.0,1950,14,373.8,32.0,50.0,4.0,5,6,14,374.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
483000,483,2,1,0,0.0,0,12,330.0,32.0,50.0,4.0,2,4,12,330.0,32.0,50.0,4.0,2,2,1.055,0.5,0.5,1.0,0.71,250.0,250.0,7,1,18
483003,483,3,0,160,-2.0,1950,14,380.8,32.0,50.0,4.0,5,6,14,380.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
489000,489,2,1,0,0.0,0,12,330.0,32.0,50.0,4.0,3,4,11,300.0,32.0,50.0,4.0,3,4,1.11,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
489003,489,3,0,220,-2.0,1950,14,380.8,32.0,50.0,4.0,5,6,13,350.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
513000,513,0,1,0,0.0,0,10,279.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,2,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,16
513001,513,1,0,160,-2.0,650,10,279.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,2,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
513002,513,2,0,160,-4.0,1300,11,304.4,28.0,35.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
513003,513,3,0,160,-5.0,1950,12,329.8,28.0,35.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
565000,565,1,1,0,0.0,0,12,325.0,32.0,50.0,5.0,3,2,12,325.0,32.0,50.0,4.0,3,2,1.07,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
565002,565,2,0,118,-2.0,1300,13,350.4,32.0,50.0,4.0,4,4,13,350.4,32.0,50.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
565003,565,3,0,118,-4.0,1950,14,375.8,32.0,50.0,4.0,5,6,14,375.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
567000,567,2,1,0,0.0,0,14,356.0,35.0,65.0,4.0,3,6,14,356.0,35.0,65.0,4.0,3,6,1.135,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
567003,567,3,0,206,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
568000,568,2,1,0,0.0,0,15,381.0,35.0,65.0,4.0,3,6,14,356.0,35.0,65.0,4.0,3,4,1.135,0.5,0.5,1.0,0.71,250.0,250.0,7,1,2
568003,568,3,0,25,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.395,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
569000,569,1,1,0,0.0,0,11,298.0,28.0,35.0,5.0,4,4,11,303.0,32.0,50.0,4.0,4,2,1.15,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
569002,569,2,0,180,-2.0,1300,12,323.4,28.0,35.0,4.0,4,4,12,328.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
569003,569,3,0,180,-4.0,1950,13,348.8,28.0,35.0,4.0,5,6,13,353.8,32.0,50.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
615000,615,3,1,0,0.0,0,13,355.0,35.0,65.0,4.0,4,4,11,300.0,32.0,50.0,4.0,4,4,1.23,0.5,0.5,1.0,0.71,250.0,250.0,7,1,22
625000,625,0,1,0,0.0,0,11,300.0,32.0,50.0,5.0,2,2,10,260.0,28.0,35.0,4.0,2,2,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,12
625001,625,1,0,180,-2.0,650,11,300.0,32.0,50.0,5.0,2,2,10,260.0,28.0,35.0,4.0,2,2,1.005,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
625002,625,2,0,180,-4.0,1300,12,325.4,32.0,50.0,4.0,4,4,11,285.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
625003,625,3,0,180,-5.0,1950,13,350.8,32.0,50.0,4.0,5,6,12,310.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
633000,633,1,1,0,0.0,0,11,295.0,28.0,35.0,5.0,4,4,11,295.0,28.0,35.0,4.0,4,4,1.16,0.5,0.5,1.0,0.71,250.0,250.0,7,1,20
633002,633,2,0,121,-2.0,1300,12,320.4,28.0,35.0,4.0,4,4,12,320.4,28.0,35.0,4.0,4,4,1.21,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
633003,633,3,0,121,-4.0,1950,13,345.8,28.0,35.0,4.0,5,6,13,345.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
634000,634,0,1,0,0.0,0,10,260.0,28.0,35.0,5.0,2,2,10,260.0,28.0,35.0,4.0,2,2,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,22
634001,634,1,0,237,-2.0,650,10,260.0,28.0,35.0,5.0,2,2,10,260.0,28.0,35.0,4.0,2,2,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
634002,634,2,0,237,-4.0,1300,11,285.4,28.0,35.0,4.0,4,4,11,285.4,28.0,35.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
634003,634,3,0,237,-5.0,1950,12,310.8,28.0,35.0,4.0,5,6,12,310.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
637000,637,0,1,0,0.0,0,12,305.0,32.0,50.0,5.0,2,2,11,280.0,28.0,35.0,4.0,2,2,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,11
637001,637,1,0,54,-2.0,650,12,305.0,32.0,50.0,5.0,2,2,11,280.0,28.0,35.0,4.0,2,2,1.005,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
637002,637,2,0,54,-4.0,1300,13,330.4,32.0,50.0,4.0,4,4,12,305.4,28.0,35.0,4.0,4,2,1.185,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
637003,637,3,0,54,-5.0,1950,14,355.8,32.0,50.0,4.0,5,6,13,330.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
639000,639,0,1,0,0.0,0,10,279.0,28.0,35.0,5.0,2,2,10,279.0,28.0,35.0,4.0,1,2,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,16
